Date,Tray,SeedID,Geno_Cross,Total_Area(cm),germ_date
2/24/2016,5,3C51,C - Ws/Ler,8.966,1/27/2016
2/24/2016,5,3A11,A - Ws/Col,9.224,1/27/2016
2/24/2016,5,3C21,C - Ws/Ler,6.728,1/27/2016
2/24/2016,5,3F31,F - Col/Ler,8.898,1/27/2016
2/24/2016,5,3A51,A - Ws/Col,9.09,1/27/2016
2/24/2016,5,3F11,F - Col/Ler,7.189,1/27/2016
2/24/2016,5,3F51,F - Col/Ler,6.175,1/27/2016
2/24/2016,5,3F21,F - Col/Ler,9.787,1/27/2016
2/24/2016,5,3A61,A - Ws/Col,8.785,1/27/2016
2/24/2016,5,3D31,D - Ler/ Ws,4.381,1/27/2016
2/24/2016,5,3B31,B - Col/ Ws,5.542,1/27/2016
2/24/2016,5,3D21,D - Ler/ Ws,4.988,1/27/2016
2/24/2016,5,3F41,F - Col/Ler,7.998,1/27/2016
2/24/2016,5,3C31,C - Ws/Ler,8.11,1/27/2016
2/24/2016,5,3A31,A - Ws/Col,8.329,1/27/2016
2/24/2016,5,3G11,G - Ler/Col,6.862,1/27/2016
2/24/2016,5,3B51,B - Col/ Ws,10.307,1/27/2016
2/24/2016,5,3G21,G - Ler/Col,7.266,1/27/2016
2/24/2016,5,3C11,C - Ws/Ler,5.761,1/27/2016
2/24/2016,5,3C61,C - Ws/Ler,8.219,1/27/2016
2/24/2016,5,3D61,D - Ler/ Ws,6.604,1/27/2016
2/24/2016,5,3D11,D - Ler/ Ws,7.709,1/27/2016
2/24/2016,5,3G31,G - Ler/Col,4.516,1/27/2016
2/24/2016,5,3B41,B - Col/ Ws,5.474,1/27/2016
2/24/2016,5,3B11,B - Col/ Ws,6.028,1/27/2016
2/24/2016,5,3F61,F - Col/Ler,3.163,1/27/2016
2/24/2016,5,3A41,A - Ws/Col,5.582,1/27/2016
2/26/2016,5,3G41,G - Ler/Col,3.926,1/27/2016
2/26/2016,5,3G61,G - Ler/Col,7.925,1/27/2016
2/26/2016,5,3C41,C - Ws/Ler,9.7,1/27/2016
2/26/2016,5,3D41,D - Ler/ Ws,3.711,1/27/2016
2/26/2016,5,3G51,G - Ler/Col,6.271,1/27/2016
2/26/2016,5,3B21,B - Col/ Ws,6.703,1/27/2016
2/26/2016,5,3A21,A - Ws/Col,8.995,1/27/2016
2/26/2016,5,3B61,B - Col/ Ws,3.361,1/27/2016
2/26/2016,5,3D51,D - Ler/ Ws,0,1/27/2016
2/26/2016,5,3C51,C - Ws/Ler,10.775,1/27/2016
2/26/2016,5,3A11,A - Ws/Col,10.135,1/27/2016
2/26/2016,5,3C21,C - Ws/Ler,7.631,1/27/2016
2/26/2016,5,3F31,F - Col/Ler,9.503,1/27/2016
2/26/2016,5,3A51,A - Ws/Col,11.695,1/27/2016
2/26/2016,5,3F11,F - Col/Ler,8.278,1/27/2016
2/26/2016,5,3F51,F - Col/Ler,6.899,1/27/2016
2/26/2016,5,3F21,F - Col/Ler,12.14,1/27/2016
2/26/2016,5,3A61,A - Ws/Col,10.123,1/27/2016
2/26/2016,5,3D31,D - Ler/ Ws,6.234,1/27/2016
2/26/2016,5,3B31,B - Col/ Ws,6.817,1/27/2016
2/26/2016,5,3D21,D - Ler/ Ws,6.029,1/27/2016
2/26/2016,5,3F41,F - Col/Ler,9.905,1/27/2016
2/26/2016,5,3C31,C - Ws/Ler,9.335,1/27/2016
2/26/2016,5,3A31,A - Ws/Col,9.813,1/27/2016
2/26/2016,5,3G11,G - Ler/Col,8.37,1/27/2016
2/26/2016,5,3B51,B - Col/ Ws,12.253,1/27/2016
2/26/2016,5,3G21,G - Ler/Col,9.091,1/27/2016
2/26/2016,5,3C11,C - Ws/Ler,6.816,1/27/2016
2/26/2016,5,3C61,C - Ws/Ler,11.363,1/27/2016
2/26/2016,5,3D61,D - Ler/ Ws,8.131,1/27/2016
2/26/2016,5,3D11,D - Ler/ Ws,8.98,1/27/2016
2/26/2016,5,3G31,G - Ler/Col,5.257,1/27/2016
2/26/2016,5,3B41,B - Col/ Ws,8.389,1/27/2016
2/26/2016,5,3B11,B - Col/ Ws,8.23,1/27/2016
2/26/2016,5,3F61,F - Col/Ler,4.132,1/27/2016
2/26/2016,5,3A41,A - Ws/Col,7.203,1/27/2016
2/28/2016,5,3G41,G - Ler/Col,4.772,1/27/2016
2/28/2016,5,3G61,G - Ler/Col,10.273,1/27/2016
2/28/2016,5,3C41,C - Ws/Ler,12.476,1/27/2016
2/28/2016,5,3D41,D - Ler/ Ws,4.646,1/27/2016
2/28/2016,5,3G51,G - Ler/Col,7.6,1/27/2016
2/28/2016,5,3B21,B - Col/ Ws,8.79,1/27/2016
2/28/2016,5,3A21,A - Ws/Col,11.871,1/27/2016
2/28/2016,5,3B61,B - Col/ Ws,3.988,1/27/2016
2/28/2016,5,3D51,D - Ler/ Ws,0,1/27/2016
2/28/2016,5,3C51,C - Ws/Ler,12.983,1/27/2016
2/28/2016,5,3A11,A - Ws/Col,14.28,1/27/2016
2/28/2016,5,3C21,C - Ws/Ler,10.133,1/27/2016
2/28/2016,5,3F31,F - Col/Ler,11.708,1/27/2016
2/28/2016,5,3A51,A - Ws/Col,13.944,1/27/2016
2/28/2016,5,3F11,F - Col/Ler,10.256,1/27/2016
2/28/2016,5,3F51,F - Col/Ler,8.53,1/27/2016
2/28/2016,5,3F21,F - Col/Ler,14.276,1/27/2016
2/28/2016,5,3A61,A - Ws/Col,12.275,1/27/2016
2/28/2016,5,3D31,D - Ler/ Ws,8.931,1/27/2016
2/28/2016,5,3B31,B - Col/ Ws,8.87,1/27/2016
2/28/2016,5,3D21,D - Ler/ Ws,7.182,1/27/2016
2/28/2016,5,3F41,F - Col/Ler,12.28,1/27/2016
2/28/2016,5,3C31,C - Ws/Ler,11.2,1/27/2016
2/28/2016,5,3A31,A - Ws/Col,11.854,1/27/2016
2/28/2016,5,3G11,G - Ler/Col,9.47,1/27/2016
2/28/2016,5,3B51,B - Col/ Ws,14.625,1/27/2016
2/28/2016,5,3G21,G - Ler/Col,11.182,1/27/2016
2/28/2016,5,3C11,C - Ws/Ler,8.176,1/27/2016
2/28/2016,5,3C61,C - Ws/Ler,13.059,1/27/2016
2/28/2016,5,3D61,D - Ler/ Ws,9.897,1/27/2016
2/28/2016,5,3D11,D - Ler/ Ws,10.285,1/27/2016
2/28/2016,5,3G31,G - Ler/Col,6.434,1/27/2016
2/28/2016,5,3B41,B - Col/ Ws,10.01,1/27/2016
2/28/2016,5,3B11,B - Col/ Ws,10.489,1/27/2016
2/28/2016,5,3F61,F - Col/Ler,4.484,1/27/2016
2/28/2016,5,3A41,A - Ws/Col,9.136,1/27/2016
2/28/2016,3,4F31,F - Col/Ler,0.504,2/16/2016
2/28/2016,3,4D51,D - Ler/ Ws,0.487,2/16/2016
2/28/2016,3,4D41,D - Ler/ Ws,0.789,2/16/2016
2/28/2016,3,4G21,G - Ler/Col,0.615,2/16/2016
2/28/2016,3,4F61,F - Col/Ler,0.513,2/16/2016
2/28/2016,3,4D11,D - Ler/ Ws,0.347,2/16/2016
2/28/2016,3,4A11,A - Ws/Col,0.224,2/16/2016
2/28/2016,3,4A41,A - Ws/Col,0.708,2/16/2016
2/28/2016,3,4F41,F - Col/Ler,0.494,2/16/2016
2/28/2016,3,4F21,F - Col/Ler,0.512,2/16/2016
2/28/2016,3,4C11,C - Ws/Ler,0.662,2/16/2016
2/28/2016,3,4A31,A - Ws/Col,0.734,2/16/2016
2/28/2016,3,4F51,F - Col/Ler,0.484,2/16/2016
2/28/2016,3,4A51,A - Ws/Col,0.629,2/16/2016
2/28/2016,3,4G11,G - Ler/Col,0,2/16/2016
2/28/2016,3,4C41,C - Ws/Ler,0.669,2/16/2016
2/28/2016,3,4B41,B - Col/ Ws,0.228,2/16/2016
2/28/2016,3,4G61,G - Ler/Col,0.198,2/16/2016
2/28/2016,3,4F11,F - Col/Ler,0.449,2/16/2016
2/28/2016,3,4B11,B - Col/ Ws,0.616,2/16/2016
2/28/2016,3,4G51,G - Ler/Col,0.438,2/16/2016
2/28/2016,3,4C21,C - Ws/Ler,0.616,2/16/2016
2/28/2016,3,4A61,A - Ws/Col,0.268,2/16/2016
2/28/2016,3,4B21,B - Col/ Ws,0.654,2/16/2016
2/28/2016,3,4G41,G - Ler/Col,0.494,2/16/2016
2/28/2016,3,4C51,C - Ws/Ler,0.61,2/16/2016
2/28/2016,3,4D61,D - Ler/ Ws,0.528,2/16/2016
2/28/2016,3,4D31,D - Ler/ Ws,0.198,2/16/2016
3/1/2016,3,4G31,G - Ler/Col,0.472,2/16/2016
3/1/2016,3,4B31,B - Col/ Ws,0.294,2/16/2016
3/1/2016,3,4C61,C - Ws/Ler,0.339,2/16/2016
3/1/2016,3,4B51,B - Col/ Ws,0.431,2/16/2016
3/1/2016,3,4D21,D - Ler/ Ws,0.254,2/16/2016
3/1/2016,3,4C31,C - Ws/Ler,0,2/16/2016
3/1/2016,3,4A21,A - Ws/Col,0.252,2/16/2016
3/1/2016,3,4B61,B - Col/ Ws,0.254,2/16/2016
3/1/2016,3,4F31,F - Col/Ler,0.498,2/16/2016
3/1/2016,3,4D51,D - Ler/ Ws,0.449,2/16/2016
3/1/2016,3,4D41,D - Ler/ Ws,0.768,2/16/2016
3/1/2016,3,4G21,G - Ler/Col,0.471,2/16/2016
3/1/2016,3,4F61,F - Col/Ler,0.375,2/16/2016
3/1/2016,3,4D11,D - Ler/ Ws,0.375,2/16/2016
3/1/2016,3,4A11,A - Ws/Col,0.206,2/16/2016
3/1/2016,3,4A41,A - Ws/Col,0.586,2/16/2016
